time,pH,V
2023-05-22 11:59:06.990814,1.4879999999999995,3.36
2023-05-22 11:59:07.093145,1.5449999999999982,3.35
2023-05-22 11:59:07.190266,1.5449999999999982,3.35
2023-05-22 11:59:07.292256,1.6020000000000003,3.34
2023-05-22 11:59:07.391286,1.6020000000000003,3.34
2023-05-22 11:59:07.494413,1.716000000000001,3.32
2023-05-22 11:59:07.592058,1.7729999999999997,3.31
2023-05-22 11:59:07.695781,1.716000000000001,3.32
2023-05-22 11:59:07.792580,1.8300000000000018,3.3
2023-05-22 11:59:07.895522,1.8870000000000005,3.29
2023-05-22 11:59:07.994168,1.9440000000000026,3.28
2023-05-22 11:59:08.096354,1.9440000000000026,3.28
2023-05-22 11:59:08.197686,2.0010000000000012,3.27
2023-05-22 11:59:08.295625,2.0010000000000012,3.27
2023-05-22 11:59:08.399441,1.9440000000000026,3.28
2023-05-22 11:59:08.497412,2.0010000000000012,3.27
2023-05-22 11:59:08.600275,1.9440000000000026,3.28
2023-05-22 11:59:08.698424,1.9440000000000026,3.28
2023-05-22 11:59:08.799608,2.0010000000000012,3.27
2023-05-22 11:59:08.898950,1.9440000000000026,3.28
2023-05-22 11:59:09.001566,1.9440000000000026,3.28
2023-05-22 11:59:09.103192,1.8870000000000005,3.29
2023-05-22 11:59:09.201979,1.9440000000000026,3.28
2023-05-22 11:59:09.303700,1.8870000000000005,3.29
2023-05-22 11:59:09.403084,1.7729999999999997,3.31
2023-05-22 11:59:09.504217,1.8300000000000018,3.3
2023-05-22 11:59:09.604002,1.716000000000001,3.32
2023-05-22 11:59:09.705911,1.716000000000001,3.32
2023-05-22 11:59:09.804733,1.658999999999999,3.33
2023-05-22 11:59:09.906362,1.658999999999999,3.33
2023-05-22 11:59:10.005007,1.658999999999999,3.33
2023-05-22 11:59:10.106750,1.658999999999999,3.33
2023-05-22 11:59:10.209987,1.6020000000000003,3.34
2023-05-22 11:59:10.306874,1.6020000000000003,3.34
2023-05-22 11:59:10.410404,1.6020000000000003,3.34
2023-05-22 11:59:10.507683,1.658999999999999,3.33
2023-05-22 11:59:10.610440,1.658999999999999,3.33
2023-05-22 11:59:10.709469,1.658999999999999,3.33
2023-05-22 11:59:10.810649,1.658999999999999,3.33
2023-05-22 11:59:10.909915,1.7729999999999997,3.31
2023-05-22 11:59:11.011656,1.7729999999999997,3.31
2023-05-22 11:59:11.114958,1.7729999999999997,3.31
2023-05-22 11:59:11.213285,1.7729999999999997,3.31
2023-05-22 11:59:11.315293,1.7729999999999997,3.31
2023-05-22 11:59:11.412672,1.8300000000000018,3.3
2023-05-22 11:59:11.515880,1.8870000000000005,3.29
2023-05-22 11:59:11.614485,1.8300000000000018,3.3
2023-05-22 11:59:11.716941,1.8870000000000005,3.29
2023-05-22 11:59:11.815174,1.5449999999999982,3.35
2023-05-22 11:59:11.917730,1.8870000000000005,3.29
2023-05-22 11:59:12.014830,1.9440000000000026,3.28
2023-05-22 11:59:12.118435,1.9440000000000026,3.28
2023-05-22 11:59:12.220839,1.9440000000000026,3.28
2023-05-22 11:59:12.318950,2.0010000000000012,3.27
2023-05-22 11:59:12.421276,2.0010000000000012,3.27
2023-05-22 11:59:12.519816,2.0010000000000012,3.27
2023-05-22 11:59:12.622214,2.058,3.26
2023-05-22 11:59:12.720191,2.058,3.26
2023-05-22 11:59:12.823256,2.058,3.26
2023-05-22 11:59:12.920987,2.058,3.26
2023-05-22 11:59:13.023686,2.058,3.26
2023-05-22 11:59:13.124915,2.058,3.26
2023-05-22 11:59:13.224145,2.058,3.26
2023-05-22 11:59:13.325835,2.058,3.26
2023-05-22 11:59:13.423757,2.058,3.26
2023-05-22 11:59:13.527038,2.058,3.26
2023-05-22 11:59:13.625720,2.058,3.26
2023-05-22 11:59:13.727694,2.058,3.26
2023-05-22 11:59:13.826208,2.058,3.26
2023-05-22 11:59:13.928681,2.1149999999999984,3.25
2023-05-22 11:59:14.031280,2.171999999999997,3.24
2023-05-22 11:59:14.129159,2.058,3.26
2023-05-22 11:59:14.231871,2.1149999999999984,3.25
2023-05-22 11:59:14.329974,2.1149999999999984,3.25
2023-05-22 11:59:14.431936,2.1149999999999984,3.25
2023-05-22 11:59:14.529717,2.1149999999999984,3.25
2023-05-22 11:59:14.632133,2.1149999999999984,3.25
2023-05-22 11:59:14.731157,2.058,3.26
2023-05-22 11:59:14.833178,2.1149999999999984,3.25
2023-05-22 11:59:14.931199,2.1149999999999984,3.25
2023-05-22 11:59:15.034226,2.171999999999997,3.24
2023-05-22 11:59:15.136246,2.058,3.26
2023-05-22 11:59:15.234032,2.1149999999999984,3.25
2023-05-22 11:59:15.337802,2.1149999999999984,3.25
2023-05-22 11:59:15.436057,2.1149999999999984,3.25
2023-05-22 11:59:15.537525,2.171999999999997,3.24
2023-05-22 11:59:15.636810,2.171999999999997,3.24
2023-05-22 11:59:15.738107,2.171999999999997,3.24
2023-05-22 11:59:15.836130,2.171999999999997,3.24
2023-05-22 11:59:15.939152,2.058,3.26
2023-05-22 11:59:16.041174,2.058,3.26
2023-05-22 11:59:16.139198,2.1149999999999984,3.25
2023-05-22 11:59:16.242229,2.1149999999999984,3.25
2023-05-22 11:59:16.340892,2.171999999999997,3.24
2023-05-22 11:59:16.443374,2.1149999999999984,3.25
2023-05-22 11:59:16.542093,2.171999999999997,3.24
2023-05-22 11:59:16.644308,2.171999999999997,3.24
2023-05-22 11:59:16.741845,2.171999999999997,3.24
2023-05-22 11:59:16.843861,2.228999999999999,3.23
2023-05-22 11:59:16.942885,2.1149999999999984,3.25
2023-05-22 11:59:17.044908,2.228999999999999,3.23
2023-05-22 11:59:17.146935,2.285999999999998,3.22
2023-05-22 11:59:17.245956,2.228999999999999,3.23
2023-05-22 11:59:17.348518,2.228999999999999,3.23
2023-05-22 11:59:17.447130,2.228999999999999,3.23
2023-05-22 11:59:17.548397,2.171999999999997,3.24
2023-05-22 11:59:17.646287,2.228999999999999,3.23
2023-05-22 11:59:17.749321,2.228999999999999,3.23
2023-05-22 11:59:17.847886,2.171999999999997,3.24
2023-05-22 11:59:17.950839,2.228999999999999,3.23
2023-05-22 11:59:18.053237,2.285999999999998,3.22
2023-05-22 11:59:18.151446,2.228999999999999,3.23
2023-05-22 11:59:18.253762,2.285999999999998,3.22
2023-05-22 11:59:18.352737,2.285999999999998,3.22
2023-05-22 11:59:18.454333,2.285999999999998,3.22
2023-05-22 11:59:18.553064,2.285999999999998,3.22
2023-05-22 11:59:18.655286,2.228999999999999,3.23
2023-05-22 11:59:18.753036,2.343,3.21
2023-05-22 11:59:18.856128,2.343,3.21
2023-05-22 11:59:18.957322,2.343,3.21
2023-05-22 11:59:19.056902,2.343,3.21
2023-05-22 11:59:19.158228,2.343,3.21
2023-05-22 11:59:19.257225,2.343,3.21
2023-05-22 11:59:19.359755,2.343,3.21
2023-05-22 11:59:19.458334,2.343,3.21
2023-05-22 11:59:19.559270,2.3999999999999986,3.2
2023-05-22 11:59:19.658514,2.343,3.21
2023-05-22 11:59:19.760957,2.3999999999999986,3.2
2023-05-22 11:59:19.859581,2.3999999999999986,3.2
2023-05-22 11:59:19.961870,2.343,3.21
2023-05-22 11:59:20.064277,2.343,3.21
2023-05-22 11:59:20.162653,2.343,3.21
2023-05-22 11:59:20.263986,2.343,3.21
2023-05-22 11:59:20.363529,2.343,3.21
2023-05-22 11:59:20.465120,2.343,3.21
2023-05-22 11:59:20.564016,2.343,3.21
2023-05-22 11:59:20.665405,2.3999999999999986,3.2
2023-05-22 11:59:20.764749,2.343,3.21
2023-05-22 11:59:20.866859,2.343,3.21
2023-05-22 11:59:20.969699,2.343,3.21
2023-05-22 11:59:21.067307,2.343,3.21
2023-05-22 11:59:21.169201,2.285999999999998,3.22
2023-05-22 11:59:21.268053,2.285999999999998,3.22
2023-05-22 11:59:21.370075,2.228999999999999,3.23
2023-05-22 11:59:21.468118,2.285999999999998,3.22
2023-05-22 11:59:21.571712,2.171999999999997,3.24
2023-05-22 11:59:21.670633,2.171999999999997,3.24
2023-05-22 11:59:21.771520,2.1149999999999984,3.25
2023-05-22 11:59:21.870762,2.1149999999999984,3.25
2023-05-22 11:59:21.972938,2.058,3.26
2023-05-22 11:59:22.074838,2.058,3.26
2023-05-22 11:59:22.172543,2.0010000000000012,3.27
2023-05-22 11:59:22.275556,1.9440000000000026,3.28
2023-05-22 11:59:22.373580,1.9440000000000026,3.28
2023-05-22 11:59:22.476714,1.8870000000000005,3.29
2023-05-22 11:59:22.573933,1.8870000000000005,3.29
2023-05-22 11:59:22.677446,1.8870000000000005,3.29
2023-05-22 11:59:22.774703,1.8300000000000018,3.3
2023-05-22 11:59:22.878397,1.7729999999999997,3.31
2023-05-22 11:59:22.980497,1.7729999999999997,3.31
2023-05-22 11:59:23.079023,1.7729999999999997,3.31
2023-05-22 11:59:23.181275,1.658999999999999,3.33
2023-05-22 11:59:23.279068,1.716000000000001,3.32
2023-05-22 11:59:23.381104,1.658999999999999,3.33
2023-05-22 11:59:23.480190,1.716000000000001,3.32
2023-05-22 11:59:23.581985,1.658999999999999,3.33
2023-05-22 11:59:23.681052,1.716000000000001,3.32
2023-05-22 11:59:23.781867,1.658999999999999,3.33
2023-05-22 11:59:23.881692,1.6020000000000003,3.34
2023-05-22 11:59:23.983066,1.6020000000000003,3.34
2023-05-22 11:59:24.086237,1.6020000000000003,3.34
2023-05-22 11:59:24.184719,1.6020000000000003,3.34
2023-05-22 11:59:24.286568,1.6020000000000003,3.34
2023-05-22 11:59:24.385411,1.5449999999999982,3.35
2023-05-22 11:59:24.487713,1.5449999999999982,3.35
2023-05-22 11:59:24.585358,1.5449999999999982,3.35
2023-05-22 11:59:24.688440,1.5449999999999982,3.35
2023-05-22 11:59:24.786410,1.6020000000000003,3.34
2023-05-22 11:59:24.889183,1.6020000000000003,3.34
2023-05-22 11:59:24.991414,1.6020000000000003,3.34
2023-05-22 11:59:25.090368,1.6020000000000003,3.34
2023-05-22 11:59:25.191290,1.5449999999999982,3.35
2023-05-22 11:59:25.289976,1.5449999999999982,3.35
2023-05-22 11:59:25.393054,1.4879999999999995,3.36
2023-05-22 11:59:25.491226,1.5449999999999982,3.35
2023-05-22 11:59:25.593632,1.5449999999999982,3.35
2023-05-22 11:59:25.691245,1.5449999999999982,3.35
2023-05-22 11:59:25.794435,1.5449999999999982,3.35
2023-05-22 11:59:25.892415,1.5449999999999982,3.35
2023-05-22 11:59:25.995336,1.5449999999999982,3.35
2023-05-22 11:59:26.096398,1.5449999999999982,3.35
2023-05-22 11:59:26.195712,1.6020000000000003,3.34
2023-05-22 11:59:26.296889,1.6020000000000003,3.34
2023-05-22 11:59:26.395981,1.5449999999999982,3.35
2023-05-22 11:59:26.498787,1.5449999999999982,3.35
2023-05-22 11:59:26.596575,1.5449999999999982,3.35
2023-05-22 11:59:26.698595,1.5449999999999982,3.35
2023-05-22 11:59:26.797214,1.5449999999999982,3.35
2023-05-22 11:59:26.898908,1.5449999999999982,3.35
2023-05-22 11:59:27.001547,1.4879999999999995,3.36
2023-05-22 11:59:27.100867,1.5449999999999982,3.35
2023-05-22 11:59:27.202513,1.5449999999999982,3.35
2023-05-22 11:59:27.301270,1.4879999999999995,3.36
2023-05-22 11:59:27.404351,1.4879999999999995,3.36
2023-05-22 11:59:27.502302,1.4879999999999995,3.36
2023-05-22 11:59:27.604873,1.5449999999999982,3.35
2023-05-22 11:59:27.702883,1.5449999999999982,3.35
2023-05-22 11:59:27.805198,1.5449999999999982,3.35
2023-05-22 11:59:27.907234,1.5449999999999982,3.35
2023-05-22 11:59:28.006185,1.431000000000001,3.37
2023-05-22 11:59:28.108021,1.5449999999999982,3.35
2023-05-22 11:59:28.206043,1.4879999999999995,3.36
2023-05-22 11:59:28.308575,1.4879999999999995,3.36
2023-05-22 11:59:28.406253,1.4879999999999995,3.36
2023-05-22 11:59:28.509990,1.4879999999999995,3.36
2023-05-22 11:59:28.607995,1.4879999999999995,3.36
2023-05-22 11:59:28.710536,1.3170000000000002,3.39
2023-05-22 11:59:28.808668,1.4879999999999995,3.36
2023-05-22 11:59:28.911084,1.4879999999999995,3.36
2023-05-22 11:59:29.012314,1.4879999999999995,3.36
2023-05-22 11:59:29.112141,1.4879999999999995,3.36
2023-05-22 11:59:29.214473,1.4879999999999995,3.36
2023-05-22 11:59:29.311979,1.4879999999999995,3.36
2023-05-22 11:59:29.413987,1.4879999999999995,3.36
2023-05-22 11:59:29.513334,1.4879999999999995,3.36
2023-05-22 11:59:29.615206,1.4879999999999995,3.36
2023-05-22 11:59:29.713991,1.431000000000001,3.37
2023-05-22 11:59:29.816378,1.431000000000001,3.37
2023-05-22 11:59:29.917943,1.4879999999999995,3.36
2023-05-22 11:59:30.016052,1.431000000000001,3.37
2023-05-22 11:59:30.119617,1.431000000000001,3.37
2023-05-22 11:59:30.216718,1.431000000000001,3.37
2023-05-22 11:59:30.319032,1.431000000000001,3.37
2023-05-22 11:59:30.417270,1.431000000000001,3.37
2023-05-22 11:59:30.520842,1.3740000000000023,3.38
2023-05-22 11:59:30.618286,1.4879999999999995,3.36
2023-05-22 11:59:30.721652,1.431000000000001,3.37
2023-05-22 11:59:30.818820,1.431000000000001,3.37
2023-05-22 11:59:30.922096,1.431000000000001,3.37
2023-05-22 11:59:31.023480,1.3740000000000023,3.38
2023-05-22 11:59:31.121932,1.3740000000000023,3.38
2023-05-22 11:59:31.225175,1.3740000000000023,3.38
2023-05-22 11:59:31.322710,1.3740000000000023,3.38
2023-05-22 11:59:31.424748,1.3170000000000002,3.39
2023-05-22 11:59:31.524313,1.3740000000000023,3.38
2023-05-22 11:59:31.627200,1.3740000000000023,3.38
2023-05-22 11:59:31.724740,1.3740000000000023,3.38
2023-05-22 11:59:31.826939,1.3740000000000023,3.38
2023-05-22 11:59:31.929232,1.3170000000000002,3.39
2023-05-22 11:59:32.027213,1.3170000000000002,3.39
2023-05-22 11:59:32.129404,1.3170000000000002,3.39
2023-05-22 11:59:32.228795,1.3170000000000002,3.39
2023-05-22 11:59:32.330055,1.2600000000000016,3.4
2023-05-22 11:59:32.429560,1.3170000000000002,3.39
2023-05-22 11:59:32.531689,1.2600000000000016,3.4
2023-05-22 11:59:32.630249,1.2029999999999994,3.41
2023-05-22 11:59:32.732153,1.2029999999999994,3.41
2023-05-22 11:59:32.834193,1.1460000000000008,3.42
2023-05-22 11:59:32.933455,1.0889999999999986,3.43
2023-05-22 11:59:33.035525,1.032,3.44
2023-05-22 11:59:33.132882,1.032,3.44
2023-05-22 11:59:33.235009,0.9179999999999993,3.46
2023-05-22 11:59:33.334729,0.9179999999999993,3.46
2023-05-22 11:59:33.437289,0.9179999999999993,3.46
2023-05-22 11:59:33.534662,0.8609999999999971,3.47
2023-05-22 11:59:33.637770,0.9179999999999993,3.46
2023-05-22 11:59:33.735725,0.8609999999999971,3.47
2023-05-22 11:59:33.837380,0.8609999999999971,3.47
2023-05-22 11:59:33.939783,0.8609999999999971,3.47
2023-05-22 11:59:34.039195,0.8609999999999971,3.47
2023-05-22 11:59:34.141662,0.8609999999999971,3.47
2023-05-22 11:59:34.238463,0.8039999999999985,3.48
2023-05-22 11:59:34.342296,0.8609999999999971,3.47
2023-05-22 11:59:34.439902,0.8609999999999971,3.47
2023-05-22 11:59:34.543188,0.8039999999999985,3.48
2023-05-22 11:59:34.641314,0.8039999999999985,3.48
2023-05-22 11:59:34.744005,0.8039999999999985,3.48
2023-05-22 11:59:34.845843,0.8039999999999985,3.48
2023-05-22 11:59:34.943774,0.8039999999999985,3.48
2023-05-22 11:59:35.045858,0.8039999999999985,3.48
2023-05-22 11:59:35.144008,0.8609999999999971,3.47
2023-05-22 11:59:35.246173,0.8609999999999971,3.47
2023-05-22 11:59:35.345598,0.8609999999999971,3.47
2023-05-22 11:59:35.448394,0.8609999999999971,3.47
2023-05-22 11:59:35.545939,0.8609999999999971,3.47
2023-05-22 11:59:35.647954,0.8609999999999971,3.47
2023-05-22 11:59:35.747191,0.8609999999999971,3.47
2023-05-22 11:59:35.849475,0.8609999999999971,3.47
2023-05-22 11:59:35.950710,0.8609999999999971,3.47
2023-05-22 11:59:36.049177,0.8039999999999985,3.48
2023-05-22 11:59:36.152595,0.8609999999999971,3.47
2023-05-22 11:59:36.249707,0.9179999999999993,3.46
2023-05-22 11:59:36.353628,0.9179999999999993,3.46
2023-05-22 11:59:36.451439,0.8609999999999971,3.47
2023-05-22 11:59:36.553582,0.9179999999999993,3.46
2023-05-22 11:59:36.651459,0.8609999999999971,3.47
2023-05-22 11:59:36.754544,0.9179999999999993,3.46
2023-05-22 11:59:36.857100,0.9179999999999993,3.46
2023-05-22 11:59:36.955448,0.9179999999999993,3.46
2023-05-22 11:59:37.057936,0.8039999999999985,3.48
2023-05-22 11:59:37.156148,0.9179999999999993,3.46
2023-05-22 11:59:37.258603,0.9179999999999993,3.46
2023-05-22 11:59:37.355792,0.9179999999999993,3.46
2023-05-22 11:59:37.458275,0.9179999999999993,3.46
2023-05-22 11:59:37.556460,0.9179999999999993,3.46
2023-05-22 11:59:37.660242,0.9179999999999993,3.46
2023-05-22 11:59:37.762329,0.9179999999999993,3.46
2023-05-22 11:59:37.860483,0.9749999999999979,3.45
2023-05-22 11:59:37.963239,0.9749999999999979,3.45
2023-05-22 11:59:38.061287,0.9749999999999979,3.45
2023-05-22 11:59:38.163484,0.9749999999999979,3.45
2023-05-22 11:59:38.262074,0.9179999999999993,3.46
2023-05-22 11:59:38.364377,0.9179999999999993,3.46
2023-05-22 11:59:38.462182,0.9749999999999979,3.45
2023-05-22 11:59:38.565052,0.9179999999999993,3.46
2023-05-22 11:59:38.663447,0.9749999999999979,3.45
2023-05-22 11:59:38.765626,0.9749999999999979,3.45
2023-05-22 11:59:38.867480,0.9749999999999979,3.45
2023-05-22 11:59:38.966407,0.9749999999999979,3.45
2023-05-22 11:59:39.068838,0.9749999999999979,3.45
2023-05-22 11:59:39.167159,1.032,3.44
2023-05-22 11:59:39.268446,0.9749999999999979,3.45
2023-05-22 11:59:39.367588,1.032,3.44
2023-05-22 11:59:39.470258,0.9749999999999979,3.45
2023-05-22 11:59:39.568566,1.032,3.44
2023-05-22 11:59:39.670955,1.032,3.44
2023-05-22 11:59:39.772723,1.032,3.44
2023-05-22 11:59:39.870511,0.9749999999999979,3.45
2023-05-22 11:59:39.973041,1.032,3.44
2023-05-22 11:59:40.072277,1.0889999999999986,3.43
2023-05-22 11:59:40.174491,1.032,3.44
2023-05-22 11:59:40.272415,1.032,3.44
2023-05-22 11:59:40.375426,1.032,3.44
2023-05-22 11:59:40.473155,1.032,3.44
2023-05-22 11:59:40.576121,1.032,3.44
2023-05-22 11:59:40.674444,1.032,3.44
2023-05-22 11:59:40.775804,1.032,3.44
2023-05-22 11:59:40.878435,1.032,3.44
2023-05-22 11:59:40.977267,1.032,3.44
2023-05-22 11:59:41.079637,1.032,3.44
2023-05-22 11:59:41.176996,1.032,3.44
2023-05-22 11:59:41.280079,1.0889999999999986,3.43
2023-05-22 11:59:41.378899,1.032,3.44
2023-05-22 11:59:41.481369,1.032,3.44
2023-05-22 11:59:41.578565,1.032,3.44
2023-05-22 11:59:41.681818,1.032,3.44
2023-05-22 11:59:41.782880,1.032,3.44
2023-05-22 11:59:41.882640,1.0889999999999986,3.43
2023-05-22 11:59:41.985364,1.032,3.44
2023-05-22 11:59:42.083783,1.0889999999999986,3.43
2023-05-22 11:59:42.185274,1.0889999999999986,3.43
2023-05-22 11:59:42.283747,1.0889999999999986,3.43
2023-05-22 11:59:42.386578,1.032,3.44
2023-05-22 11:59:42.484793,1.0889999999999986,3.43
2023-05-22 11:59:42.587256,1.032,3.44
2023-05-22 11:59:42.688311,1.0889999999999986,3.43
2023-05-22 11:59:42.787633,1.032,3.44
2023-05-22 11:59:42.889977,1.032,3.44
2023-05-22 11:59:42.988525,1.032,3.44
2023-05-22 11:59:43.089926,0.9749999999999979,3.45
2023-05-22 11:59:43.189229,1.032,3.44
2023-05-22 11:59:43.291221,1.032,3.44
2023-05-22 11:59:43.389584,1.5449999999999982,3.35
2023-05-22 11:59:43.491417,1.1460000000000008,3.42
2023-05-22 11:59:43.589453,1.0889999999999986,3.43
2023-05-22 11:59:43.692455,1.0889999999999986,3.43
2023-05-22 11:59:43.794192,1.0889999999999986,3.43
2023-05-22 11:59:43.892815,1.1460000000000008,3.42
2023-05-22 11:59:43.996116,1.1460000000000008,3.42
2023-05-22 11:59:44.093206,1.0889999999999986,3.43
2023-05-22 11:59:44.197117,1.0889999999999986,3.43
2023-05-22 11:59:44.294443,1.0889999999999986,3.43
2023-05-22 11:59:44.397334,1.0889999999999986,3.43
2023-05-22 11:59:44.495252,2.343,3.21
2023-05-22 11:59:44.598326,1.1460000000000008,3.42
2023-05-22 11:59:44.699545,1.0889999999999986,3.43
2023-05-22 11:59:44.798715,1.0889999999999986,3.43
2023-05-22 11:59:44.901387,1.1460000000000008,3.42
2023-05-22 11:59:44.998521,1.0889999999999986,3.43
2023-05-22 11:59:45.101968,1.1460000000000008,3.42
2023-05-22 11:59:45.200244,1.0889999999999986,3.43
2023-05-22 11:59:45.302488,2.6850000000000023,3.15
2023-05-22 11:59:45.399888,1.1460000000000008,3.42
2023-05-22 11:59:45.503638,1.1460000000000008,3.42
2023-05-22 11:59:45.601695,1.0889999999999986,3.43
2023-05-22 11:59:45.703537,1.0889999999999986,3.43
2023-05-22 11:59:45.805579,1.1460000000000008,3.42
2023-05-22 11:59:45.904759,0.6900000000000013,3.5
2023-05-22 11:59:46.006047,1.0889999999999986,3.43
2023-05-22 11:59:46.104775,1.1460000000000008,3.42
2023-05-22 11:59:46.206438,1.0889999999999986,3.43
2023-05-22 11:59:46.306296,1.2029999999999994,3.41
2023-05-22 11:59:46.407449,1.0889999999999986,3.43
2023-05-22 11:59:46.507589,1.1460000000000008,3.42
2023-05-22 11:59:46.607785,1.0889999999999986,3.43
2023-05-22 11:59:46.711689,0.8039999999999985,3.48
2023-05-22 11:59:46.809204,1.0889999999999986,3.43
2023-05-22 11:59:46.911176,0.9749999999999979,3.45
2023-05-22 11:59:47.010099,1.0889999999999986,3.43
2023-05-22 11:59:47.113679,1.0889999999999986,3.43
2023-05-22 11:59:47.210907,0.9179999999999993,3.46
2023-05-22 11:59:47.312500,1.0889999999999986,3.43
2023-05-22 11:59:47.412201,1.2600000000000016,3.4
2023-05-22 11:59:47.514565,0.9749999999999979,3.45
2023-05-22 11:59:47.612547,1.0889999999999986,3.43
2023-05-22 11:59:47.714963,1.1460000000000008,3.42
2023-05-22 11:59:47.817004,1.0889999999999986,3.43
2023-05-22 11:59:47.915796,1.0889999999999986,3.43
2023-05-22 11:59:48.018469,1.0889999999999986,3.43
2023-05-22 11:59:48.116747,1.0889999999999986,3.43
2023-05-22 11:59:48.218721,1.032,3.44
2023-05-22 11:59:48.315926,1.032,3.44
2023-05-22 11:59:48.418562,1.032,3.44
2023-05-22 11:59:48.517897,1.0889999999999986,3.43
2023-05-22 11:59:48.620237,1.0889999999999986,3.43
2023-05-22 11:59:48.721708,1.0889999999999986,3.43
2023-05-22 11:59:48.820742,1.0889999999999986,3.43
2023-05-22 11:59:48.922110,1.1460000000000008,3.42
2023-05-22 11:59:49.021669,1.0889999999999986,3.43
2023-05-22 11:59:49.124051,1.0889999999999986,3.43
2023-05-22 11:59:49.222261,1.032,3.44
2023-05-22 11:59:49.324472,1.0889999999999986,3.43
2023-05-22 11:59:49.423314,1.1460000000000008,3.42
2023-05-22 11:59:49.525426,1.0889999999999986,3.43
2023-05-22 11:59:49.627579,1.0889999999999986,3.43
2023-05-22 11:59:49.725381,1.0889999999999986,3.43
2023-05-22 11:59:49.828128,1.0889999999999986,3.43
2023-05-22 11:59:49.926893,1.0889999999999986,3.43
2023-05-22 11:59:50.029387,1.0889999999999986,3.43
